name,reviews,rating,fulladdr,latitude,longitude,categories
Al Lievito Di Birra,74,4.7,Via Gabriele D'Annunzio. 23. 10078 Venaria Reale TO,45.1287837,7.6330615,Pizza takeaway Magna
Me Gusta,76,3.8,Via Sestriere. 38. 10024 Moncalieri TO,45.0108322,7.6591002,Restaurant.Pizza restaurant Magna
City Pizza And Kebab,77,3.7,C.so Giulio Cesare. 160. 10100 Torino TO,45.0964322,7.6966697,Pizza takeaway.Kebab shop.Pizza restaurant Magna
Skii Bar,77,4.6,Via Nino Oxilia. 19b. 10155 Torino TO,45.1050557,7.6997151,Bar Magna
The Pool Restaurant,77,4.2,Corso Moncalieri. 494. 10133 Torino TO,45.0185937,7.6757555,Pizza restaurant.Event planner.Lounge.Restaurant Magna
Bar Campanelli Paolo,77,4.5,Via Torino. 217. 10042 Nichelino TO,44.9906067,7.6416681,Bar Magna
Piadineria La Dolce Vita,77,4.2,Via Marco Polo. 9. 10129 Torino TO,45.0583586,7.6633079,Fast food restaurant.Restaurant Magna
Arzu Kebap piazza massaua,77,3.6,Piazza Massaua. 1. d. 10141 Torino TO,45.0743074,7.6205239,Kebab shop Magna
Pegaso,78,4.4,Via Torino. 201d. 10042 Nichelino TO,44.9919072,7.6432124,Pizza takeaway.Pizza restaurant Magna
Noi&Voi,78,4.6,Via Torino. 152. 10042 Nichelino TO,44.9973244,7.6496433,Bar & grill Magna
Pinocchio Pizza,78,4.3,Via Sestriere. 43A. 10024 Moncalieri TO,45.0144676,7.6601756,Pizza restaurant Magna
Ristorante Pizzeria Bar del CH4 Sporting Club,78,4.3,Via Trofarello. 10. 10127 Torino TO,45.0222991,7.6588639,Restaurant.Cafeteria.Espresso bar.Event planner.Pizza restaurant.Small plates restaurant Magna
Pizza Kebab,78,4.7,Via Monginevro. 92. 10141 Torino TO,45.0646745,7.6398306,Restaurant Magna
Panificio del Viale,79,4.7,Viale Buridani. 47F. 10078 Venaria Reale TO,45.1286035,7.630664,Bakery Magna
Bar Perotti,79,4.5,Via Generale Giuseppe Perotti. 96 /1. 10095 Grugliasco TO,45.0596685,7.5764568,Bar Magna
Piedmont Burgers,80,4.5,Via Principi d'Acaja. 41. 10138 Torino TO,45.0735907,7.6626487,Hamburger restaurant.Gastropub.Restaurant.Sandwich shop Magna
Chicken King,80,4.1,C.so Giulio Cesare. 53. 10152 Torino TO,45.0857975,7.6891781,Fast food restaurant Magna
Bella Istanbul,80,4.2,Via Antonio Cecchi. 66. 10151 Torino TO,45.0889676,7.6794133,Turkish restaurant Magna
Ristorante Hostaria Barbagia Di Ollolai,81,4.1,Via Francesco Millio. 57. 10141 Torino TO,45.0591424,7.6479607,Sardinian restaurant.Italian restaurant Magna
