 name, reviews, rating, fulladdr, latitude, longitude, categories, working_days, service_options
Piadineria #Piadatime,273,4.4,Via Giuseppe Saragat. 29. 26900 Lodi LO,45.3012132,9.4955609,Fast food restaurant,Monday:12–3 PM .Tuesday:12–3 PM .Wednesday:12–3 PM & 7–10 PM .Thursday:12–3 PM & 7–10 PM .Friday:12–3 PM & 7–10 PM .Saturday:12–3 PM & 7–10 PM .Sunday:7–10 PM ,Outdoor seating & Delivery & Takeaway & Dine-in
Piadineria #Piadatime,273,4.4,Via Giuseppe Saragat. 29. 26900 Lodi LO,45.3012132,9.4955609,Fast food restaurant,Monday:12–3 PM .Tuesday:12–3 PM .Wednesday:12–3 PM & 7–10 PM .Thursday:12–3 PM & 7–10 PM .Friday:12–3 PM & 7–10 PM .Saturday:12–3 PM & 7–10 PM .Sunday:7–10 PM ,Outdoor seating & Delivery & Takeaway & Dine-in
Piadineria #Piadatime,273,4.4,Via Giuseppe Saragat. 29. 26900 Lodi LO,45.3012132,9.4955609,Fast food restaurant,Monday:12–3 PM .Tuesday:12–3 PM .Wednesday:12–3 PM & 7–10 PM .Thursday:12–3 PM & 7–10 PM .Friday:12–3 PM & 7–10 PM .Saturday:12–3 PM & 7–10 PM .Sunday:7–10 PM ,Outdoor seating & Delivery & Takeaway & Dine-in
Piadineria #Piadatime,273,4.4,Via Giuseppe Saragat. 29. 26900 Lodi LO,45.3012132,9.4955609,Fast food restaurant,Monday:12–3 PM .Tuesday:12–3 PM .Wednesday:12–3 PM & 7–10 PM .Thursday:12–3 PM & 7–10 PM .Friday:12–3 PM & 7–10 PM .Saturday:12–3 PM & 7–10 PM .Sunday:7–10 PM ,Outdoor seating & Delivery & Takeaway & Dine-in
Piadineria #Piadatime,273,4.4,Via Giuseppe Saragat. 29. 26900 Lodi LO,45.3012132,9.4955609,Fast food restaurant,Monday:12–3 PM .Tuesday:12–3 PM .Wednesday:12–3 PM & 7–10 PM .Thursday:12–3 PM & 7–10 PM .Friday:12–3 PM & 7–10 PM .Saturday:12–3 PM & 7–10 PM .Sunday:7–10 PM ,Outdoor seating & Delivery & Takeaway & Dine-in
Fuorilodi S.A.S.,395,4.4,Via Antonino Caponnetto Magistrato. 26900 Lodi LO,45.3269444,9.5169444,Restaurant,Monday:Closed .Tuesday:12–3 PM & 7 PM–12 AM .Wednesday:12–3 PM & 7 PM–12 AM .Thursday:12–3 PM & 7 PM–12 AM .Friday:12–3 PM & 7–11 PM .Saturday:12–3 PM & 7 PM–1 AM .Sunday:12–2:30 PM & 7 PM–12 AM ,Delivery & Takeaway & Dine-in
Fuorilodi S.A.S.,395,4.4,Via Antonino Caponnetto Magistrato. 26900 Lodi LO,45.3269444,9.5169444,Restaurant,Monday:Closed .Tuesday:12–3 PM & 7 PM–12 AM .Wednesday:12–3 PM & 7 PM–12 AM .Thursday:12–3 PM & 7 PM–12 AM .Friday:12–3 PM & 7–11 PM .Saturday:12–3 PM & 7 PM–1 AM .Sunday:12–2:30 PM & 7 PM–12 AM ,Delivery & Takeaway & Dine-in
Fuorilodi S.A.S.,395,4.4,Via Antonino Caponnetto Magistrato. 26900 Lodi LO,45.3269444,9.5169444,Restaurant,Monday:Closed .Tuesday:12–3 PM & 7 PM–12 AM .Wednesday:12–3 PM & 7 PM–12 AM .Thursday:12–3 PM & 7 PM–12 AM .Friday:12–3 PM & 7–11 PM .Saturday:12–3 PM & 7 PM–1 AM .Sunday:12–2:30 PM & 7 PM–12 AM ,Delivery & Takeaway & Dine-in
Fuorilodi S.A.S.,395,4.4,Via Antonino Caponnetto Magistrato. 26900 Lodi LO,45.3269444,9.5169444,Restaurant,Monday:Closed .Tuesday:12–3 PM & 7 PM–12 AM .Wednesday:12–3 PM & 7 PM–12 AM .Thursday:12–3 PM & 7 PM–12 AM .Friday:12–3 PM & 7–11 PM .Saturday:12–3 PM & 7 PM–1 AM .Sunday:12–2:30 PM & 7 PM–12 AM ,Delivery & Takeaway & Dine-in
Fuorilodi S.A.S.,395,4.4,Via Antonino Caponnetto Magistrato. 26900 Lodi LO,45.3269444,9.5169444,Restaurant,Monday:Closed .Tuesday:12–3 PM & 7 PM–12 AM .Wednesday:12–3 PM & 7 PM–12 AM .Thursday:12–3 PM & 7 PM–12 AM .Friday:12–3 PM & 7–11 PM .Saturday:12–3 PM & 7 PM–1 AM .Sunday:12–2:30 PM & 7 PM–12 AM ,Delivery & Takeaway & Dine-in
Fuorilodi S.A.S.,395,4.4,Via Antonino Caponnetto Magistrato. 26900 Lodi LO,45.3269444,9.5169444,Restaurant,Monday:Closed .Tuesday:12–3 PM & 7 PM–12 AM .Wednesday:12–3 PM & 7 PM–12 AM .Thursday:12–3 PM & 7 PM–12 AM .Friday:12–3 PM & 7–11 PM .Saturday:12–3 PM & 7 PM–1 AM .Sunday:12–2:30 PM & 7 PM–12 AM ,Delivery & Takeaway & Dine-in
Fuorilodi S.A.S.,395,4.4,Via Antonino Caponnetto Magistrato. 26900 Lodi LO,45.3269444,9.5169444,Restaurant,Monday:Closed .Tuesday:12–3 PM & 7 PM–12 AM .Wednesday:12–3 PM & 7 PM–12 AM .Thursday:12–3 PM & 7 PM–12 AM .Friday:12–3 PM & 7–11 PM .Saturday:12–3 PM & 7 PM–1 AM .Sunday:12–2:30 PM & 7 PM–12 AM ,Delivery & Takeaway & Dine-in
Fuorilodi S.A.S.,395,4.4,Via Antonino Caponnetto Magistrato. 26900 Lodi LO,45.3269444,9.5169444,Restaurant,Monday:Closed .Tuesday:12–3 PM & 7 PM–12 AM .Wednesday:12–3 PM & 7 PM–12 AM .Thursday:12–3 PM & 7 PM–12 AM .Friday:12–3 PM & 7–11 PM .Saturday:12–3 PM & 7 PM–1 AM .Sunday:12–2:30 PM & 7 PM–12 AM ,Delivery & Takeaway & Dine-in
Fuorilodi S.A.S.,395,4.4,Via Antonino Caponnetto Magistrato. 26900 Lodi LO,45.3269444,9.5169444,Restaurant,Monday:Closed .Tuesday:12–3 PM & 7 PM–12 AM .Wednesday:12–3 PM & 7 PM–12 AM .Thursday:12–3 PM & 7 PM–12 AM .Friday:12–3 PM & 7–11 PM .Saturday:12–3 PM & 7 PM–1 AM .Sunday:12–2:30 PM & 7 PM–12 AM ,Delivery & Takeaway & Dine-in
Fuorilodi S.A.S.,395,4.4,Via Antonino Caponnetto Magistrato. 26900 Lodi LO,45.3269444,9.5169444,Restaurant,Monday:Closed .Tuesday:12–3 PM & 7 PM–12 AM .Wednesday:12–3 PM & 7 PM–12 AM .Thursday:12–3 PM & 7 PM–12 AM .Friday:12–3 PM & 7–11 PM .Saturday:12–3 PM & 7 PM–1 AM .Sunday:12–2:30 PM & 7 PM–12 AM ,Delivery & Takeaway & Dine-in
Fuorilodi S.A.S.,395,4.4,Via Antonino Caponnetto Magistrato. 26900 Lodi LO,45.3269444,9.5169444,Restaurant,Monday:Closed .Tuesday:12–3 PM & 7 PM–12 AM .Wednesday:12–3 PM & 7 PM–12 AM .Thursday:12–3 PM & 7 PM–12 AM .Friday:12–3 PM & 7–11 PM .Saturday:12–3 PM & 7 PM–1 AM .Sunday:12–2:30 PM & 7 PM–12 AM ,Delivery & Takeaway & Dine-in
Fuorilodi S.A.S.,395,4.4,Via Antonino Caponnetto Magistrato. 26900 Lodi LO,45.3269444,9.5169444,Restaurant,Monday:Closed .Tuesday:12–3 PM & 7 PM–12 AM .Wednesday:12–3 PM & 7 PM–12 AM .Thursday:12–3 PM & 7 PM–12 AM .Friday:12–3 PM & 7–11 PM .Saturday:12–3 PM & 7 PM–1 AM .Sunday:12–2:30 PM & 7 PM–12 AM ,Delivery & Takeaway & Dine-in
Kokoro Sushi Restaurant,594,4.4,Via Defendente Lodi. 80. 26900 Lodi LO,45.3184305,9.4990579,Sushi ,Monday:Closed .Tuesday:12–2:30 PM & 6:30–11:30 PM .Wednesday:12–2:30 PM & 6:30–11:30 PM .Thursday:12–2:30 PM & 6:30–11:30 PM .Friday:12–2:30 PM & 6:30–11:30 PM .Saturday:12–2:30 PM & 6:30–11:30 PM .Sunday:12–2:30 PM & 6:30–11:30 PM ,Outdoor seating & No-contact delivery & Delivery & Takeaway & Dine-in
Kokoro Sushi Restaurant,594,4.4,Via Defendente Lodi. 80. 26900 Lodi LO,45.3184305,9.4990579,Asian fusion restaurant.Asian restaurant.Chinese restaurant.Fusion restaurant.Japanese restaurant.Seafood restaurant.Sushi restaurant.Tempura restaurant,Monday:Closed .Tuesday:12–2:30 PM & 6:30–11:30 PM .Wednesday:12–2:30 PM & 6:30–11:30 PM .Thursday:12–2:30 PM & 6:30–11:30 PM .Friday:12–2:30 PM & 6:30–11:30 PM .Saturday:12–2:30 PM & 6:30–11:30 PM .Sunday:12–2:30 PM & 6:30–11:30 PM ,Outdoor seating & No-contact delivery & Delivery & Takeaway & Dine-in
Kokoro Sushi Restaurant,594,4.4,Via Defendente Lodi. 80. 26900 Lodi LO,45.3184305,9.4990579,Asian fusion restaurant.Asian restaurant.Chinese restaurant.Fusion restaurant.Japanese restaurant.Seafood restaurant.Sushi restaurant.Tempura restaurant,Monday:Closed .Tuesday:12–2:30 PM & 6:30–11:30 PM .Wednesday:12–2:30 PM & 6:30–11:30 PM .Thursday:12–2:30 PM & 6:30–11:30 PM .Friday:12–2:30 PM & 6:30–11:30 PM .Saturday:12–2:30 PM & 6:30–11:30 PM .Sunday:12–2:30 PM & 6:30–11:30 PM ,Outdoor seating & No-contact delivery & Delivery & Takeaway & Dine-in
Kokoro Sushi Restaurant,594,4.4,Via Defendente Lodi. 80. 26900 Lodi LO,45.3184305,9.4990579,Asian fusion restaurant.Asian restaurant.Chinese restaurant.Fusion restaurant.Japanese restaurant.Seafood restaurant.Sushi restaurant.Tempura restaurant,Monday:Closed .Tuesday:12–2:30 PM & 6:30–11:30 PM .Wednesday:12–2:30 PM & 6:30–11:30 PM .Thursday:12–2:30 PM & 6:30–11:30 PM .Friday:12–2:30 PM & 6:30–11:30 PM .Saturday:12–2:30 PM & 6:30–11:30 PM .Sunday:12–2:30 PM & 6:30–11:30 PM ,Outdoor seating & No-contact delivery & Delivery & Takeaway & Dine-in
Kokoro Sushi Restaurant,594,4.4,Via Defendente Lodi. 80. 26900 Lodi LO,45.3184305,9.4990579,Asian fusion restaurant.Asian restaurant.Chinese restaurant.Fusion restaurant.Japanese restaurant.Seafood restaurant.Sushi restaurant.Tempura restaurant,Monday:Closed .Tuesday:12–2:30 PM & 6:30–11:30 PM .Wednesday:12–2:30 PM & 6:30–11:30 PM .Thursday:12–2:30 PM & 6:30–11:30 PM .Friday:12–2:30 PM & 6:30–11:30 PM .Saturday:12–2:30 PM & 6:30–11:30 PM .Sunday:12–2:30 PM & 6:30–11:30 PM ,Outdoor seating & No-contact delivery & Delivery & Takeaway & Dine-in
Kokoro Sushi Restaurant,594,4.4,Via Defendente Lodi. 80. 26900 Lodi LO,45.3184305,9.4990579,Asian fusion restaurant.Asian restaurant.Chinese restaurant.Fusion restaurant.Japanese restaurant.Seafood restaurant.Sushi restaurant.Tempura restaurant,Monday:Closed .Tuesday:12–2:30 PM & 6:30–11:30 PM .Wednesday:12–2:30 PM & 6:30–11:30 PM .Thursday:12–2:30 PM & 6:30–11:30 PM .Friday:12–2:30 PM & 6:30–11:30 PM .Saturday:12–2:30 PM & 6:30–11:30 PM .Sunday:12–2:30 PM & 6:30–11:30 PM ,Outdoor seating & No-contact delivery & Delivery & Takeaway & Dine-in
Kokoro Sushi Restaurant,594,4.4,Via Defendente Lodi. 80. 26900 Lodi LO,45.3184305,9.4990579,Asian fusion restaurant.Asian restaurant.Chinese restaurant.Fusion restaurant.Japanese restaurant.Seafood restaurant.Sushi restaurant.Tempura restaurant,Monday:Closed .Tuesday:12–2:30 PM & 6:30–11:30 PM .Wednesday:12–2:30 PM & 6:30–11:30 PM .Thursday:12–2:30 PM & 6:30–11:30 PM .Friday:12–2:30 PM & 6:30–11:30 PM .Saturday:12–2:30 PM & 6:30–11:30 PM .Sunday:12–2:30 PM & 6:30–11:30 PM ,Outdoor seating & No-contact delivery & Delivery & Takeaway & Dine-in
Kokoro Sushi Restaurant,594,4.4,Via Defendente Lodi. 80. 26900 Lodi LO,45.3184305,9.4990579,Asian fusion restaurant.Asian restaurant.Chinese restaurant.Fusion restaurant.Japanese restaurant.Seafood restaurant.Sushi restaurant.Tempura restaurant,Monday:Closed .Tuesday:12–2:30 PM & 6:30–11:30 PM .Wednesday:12–2:30 PM & 6:30–11:30 PM .Thursday:12–2:30 PM & 6:30–11:30 PM .Friday:12–2:30 PM & 6:30–11:30 PM .Saturday:12–2:30 PM & 6:30–11:30 PM .Sunday:12–2:30 PM & 6:30–11:30 PM ,Outdoor seating & No-contact delivery & Delivery & Takeaway & Dine-in
Kokoro Sushi Restaurant,594,4.4,Via Defendente Lodi. 80. 26900 Lodi LO,45.3184305,9.4990579,Asian fusion restaurant.Asian restaurant.Chinese restaurant.Fusion restaurant.Japanese restaurant.Seafood restaurant.Sushi restaurant.Tempura restaurant,Monday:Closed .Tuesday:12–2:30 PM & 6:30–11:30 PM .Wednesday:12–2:30 PM & 6:30–11:30 PM .Thursday:12–2:30 PM & 6:30–11:30 PM .Friday:12–2:30 PM & 6:30–11:30 PM .Saturday:12–2:30 PM & 6:30–11:30 PM .Sunday:12–2:30 PM & 6:30–11:30 PM ,Outdoor seating & No-contact delivery & Delivery & Takeaway & Dine-in
Kokoro Sushi Restaurant,594,4.4,Via Defendente Lodi. 80. 26900 Lodi LO,45.3184305,9.4990579,Asian fusion restaurant.Asian restaurant.Chinese restaurant.Fusion restaurant.Japanese restaurant.Seafood restaurant.Sushi restaurant.Tempura restaurant,Monday:Closed .Tuesday:12–2:30 PM & 6:30–11:30 PM .Wednesday:12–2:30 PM & 6:30–11:30 PM .Thursday:12–2:30 PM & 6:30–11:30 PM .Friday:12–2:30 PM & 6:30–11:30 PM .Saturday:12–2:30 PM & 6:30–11:30 PM .Sunday:12–2:30 PM & 6:30–11:30 PM ,Outdoor seating & No-contact delivery & Delivery & Takeaway & Dine-in
Kokoro Sushi Restaurant,594,4.4,Via Defendente Lodi. 80. 26900 Lodi LO,45.3184305,9.4990579,Asian fusion restaurant.Asian restaurant.Chinese restaurant.Fusion restaurant.Japanese restaurant.Seafood restaurant.Sushi restaurant.Tempura restaurant,Monday:Closed .Tuesday:12–2:30 PM & 6:30–11:30 PM .Wednesday:12–2:30 PM & 6:30–11:30 PM .Thursday:12–2:30 PM & 6:30–11:30 PM .Friday:12–2:30 PM & 6:30–11:30 PM .Saturday:12–2:30 PM & 6:30–11:30 PM .Sunday:12–2:30 PM & 6:30–11:30 PM ,Outdoor seating & No-contact delivery & Delivery & Takeaway & Dine-in
Osteria per Bacco Lodi,597,4.4,Cascina Cavrigo. 35. 26900 Lodi LO,45.2937488,9.5227942,Ristorante,Monday:Closed .Tuesday:12:30–2 PM & 7:30–10 PM .Wednesday:12:30–2 PM & 7:30–10 PM .Thursday:12:30–2 PM .Friday:12:30–2 PM & 7:30–10 PM .Saturday:7:30–10 PM .Sunday:12:30–2 PM ,Outdoor seating & Dine-in & Delivery & Takeaway
Osteria per Bacco Lodi,597,4.4,Cascina Cavrigo. 35. 26900 Lodi LO,45.2937488,9.5227942,Restaurant.Italian restaurant.Seafood restaurant,Monday:Closed .Tuesday:12:30–2 PM & 7:30–10 PM .Wednesday:12:30–2 PM & 7:30–10 PM .Thursday:12:30–2 PM .Friday:12:30–2 PM & 7:30–10 PM .Saturday:7:30–10 PM .Sunday:12:30–2 PM ,Outdoor seating & Dine-in & Delivery & Takeaway
Osteria per Bacco Lodi,597,4.4,Cascina Cavrigo. 35. 26900 Lodi LO,45.2937488,9.5227942,Restaurant.Italian restaurant.Seafood restaurant,Monday:Closed .Tuesday:12:30–2 PM & 7:30–10 PM .Wednesday:12:30–2 PM & 7:30–10 PM .Thursday:12:30–2 PM .Friday:12:30–2 PM & 7:30–10 PM .Saturday:7:30–10 PM .Sunday:12:30–2 PM ,Outdoor seating & Dine-in & Delivery & Takeaway
Pizzeria Castello,611,4.4,Piazza Castello. 4. 26900 Lodi LO,45.3125104,9.4998714,Pizzeria,Monday:Closed .Tuesday:11 AM–2:30 PM & 5–9 PM .Wednesday:11 AM–2:30 PM & 5–9 PM .Thursday:11 AM–2:30 PM & 5–9 PM .Friday:11 AM–2:30 PM & 5–9 PM .Saturday:11 AM–2 PM & 5–9 PM .Sunday:5–9 PM ,Outdoor seating & Delivery & Takeaway & Dine-in
Pizzeria Castello,611,4.4,Piazza Castello. 4. 26900 Lodi LO,45.3125104,9.4998714,Pizza restaurant.Historical place,Monday:Closed .Tuesday:11 AM–2:30 PM & 5–9 PM .Wednesday:11 AM–2:30 PM & 5–9 PM .Thursday:11 AM–2:30 PM & 5–9 PM .Friday:11 AM–2:30 PM & 5–9 PM .Saturday:11 AM–2 PM & 5–9 PM .Sunday:5–9 PM ,Outdoor seating & Delivery & Takeaway & Dine-in
Pizzeria Castello,611,4.4,Piazza Castello. 4. 26900 Lodi LO,45.3125104,9.4998714,Pizza restaurant.Historical place,Monday:Closed .Tuesday:11 AM–2:30 PM & 5–9 PM .Wednesday:11 AM–2:30 PM & 5–9 PM .Thursday:11 AM–2:30 PM & 5–9 PM .Friday:11 AM–2:30 PM & 5–9 PM .Saturday:11 AM–2 PM & 5–9 PM .Sunday:5–9 PM ,Outdoor seating & Delivery & Takeaway & Dine-in
Pizzeria Castello,611,4.4,Piazza Castello. 4. 26900 Lodi LO,45.3125104,9.4998714,Pizza restaurant.Historical place,Monday:Closed .Tuesday:11 AM–2:30 PM & 5–9 PM .Wednesday:11 AM–2:30 PM & 5–9 PM .Thursday:11 AM–2:30 PM & 5–9 PM .Friday:11 AM–2:30 PM & 5–9 PM .Saturday:11 AM–2 PM & 5–9 PM .Sunday:5–9 PM ,Outdoor seating & Delivery & Takeaway & Dine-in
Pizzeria Castello,611,4.4,Piazza Castello. 4. 26900 Lodi LO,45.3125104,9.4998714,Pizza restaurant.Historical place,Monday:Closed .Tuesday:11 AM–2:30 PM & 5–9 PM .Wednesday:11 AM–2:30 PM & 5–9 PM .Thursday:11 AM–2:30 PM & 5–9 PM .Friday:11 AM–2:30 PM & 5–9 PM .Saturday:11 AM–2 PM & 5–9 PM .Sunday:5–9 PM ,Outdoor seating & Delivery & Takeaway & Dine-in
Pizzeria Castello,611,4.4,Piazza Castello. 4. 26900 Lodi LO,45.3125104,9.4998714,Pizza restaurant.Historical place,Monday:Closed .Tuesday:11 AM–2:30 PM & 5–9 PM .Wednesday:11 AM–2:30 PM & 5–9 PM .Thursday:11 AM–2:30 PM & 5–9 PM .Friday:11 AM–2:30 PM & 5–9 PM .Saturday:11 AM–2 PM & 5–9 PM .Sunday:5–9 PM ,Outdoor seating & Delivery & Takeaway & Dine-in
Pizzeria Castello,611,4.4,Piazza Castello. 4. 26900 Lodi LO,45.3125104,9.4998714,Pizza restaurant.Historical place,Monday:Closed .Tuesday:11 AM–2:30 PM & 5–9 PM .Wednesday:11 AM–2:30 PM & 5–9 PM .Thursday:11 AM–2:30 PM & 5–9 PM .Friday:11 AM–2:30 PM & 5–9 PM .Saturday:11 AM–2 PM & 5–9 PM .Sunday:5–9 PM ,Outdoor seating & Delivery & Takeaway & Dine-in
Pizzeria Castello,611,4.4,Piazza Castello. 4. 26900 Lodi LO,45.3125104,9.4998714,Pizza restaurant.Historical place,Monday:Closed .Tuesday:11 AM–2:30 PM & 5–9 PM .Wednesday:11 AM–2:30 PM & 5–9 PM .Thursday:11 AM–2:30 PM & 5–9 PM .Friday:11 AM–2:30 PM & 5–9 PM .Saturday:11 AM–2 PM & 5–9 PM .Sunday:5–9 PM ,Outdoor seating & Delivery & Takeaway & Dine-in
Pizzeria Castello,611,4.4,Piazza Castello. 4. 26900 Lodi LO,45.3125104,9.4998714,Pizza restaurant.Historical place,Monday:Closed .Tuesday:11 AM–2:30 PM & 5–9 PM .Wednesday:11 AM–2:30 PM & 5–9 PM .Thursday:11 AM–2:30 PM & 5–9 PM .Friday:11 AM–2:30 PM & 5–9 PM .Saturday:11 AM–2 PM & 5–9 PM .Sunday:5–9 PM ,Outdoor seating & Delivery & Takeaway & Dine-in
Pizzeria Castello,611,4.4,Piazza Castello. 4. 26900 Lodi LO,45.3125104,9.4998714,Pizza restaurant.Historical place,Monday:Closed .Tuesday:11 AM–2:30 PM & 5–9 PM .Wednesday:11 AM–2:30 PM & 5–9 PM .Thursday:11 AM–2:30 PM & 5–9 PM .Friday:11 AM–2:30 PM & 5–9 PM .Saturday:11 AM–2 PM & 5–9 PM .Sunday:5–9 PM ,Outdoor seating & Delivery & Takeaway & Dine-in
Future Fusion,718,4.4,Via Pietro Ferrabini. 5. 26900 Lodi LO,45.3208726,9.5089011,Sushi Ristorante Giapponese,Monday:Closed .Tuesday:7 PM–12 AM .Wednesday:7 PM–12 AM .Thursday:7 PM–12 AM .Friday:7 PM–3 AM .Saturday:7 PM–3 AM .Sunday:7 PM–12 AM ,Outdoor seating & Takeaway & Dine-in
Future Fusion,718,4.4,Via Pietro Ferrabini. 5. 26900 Lodi LO,45.3208726,9.5089011,Japanese restaurant.Bar.Mediterranean restaurant.Seafood restaurant.Sushi restaurant,Monday:Closed .Tuesday:7 PM–12 AM .Wednesday:7 PM–12 AM .Thursday:7 PM–12 AM .Friday:7 PM–3 AM .Saturday:7 PM–3 AM .Sunday:7 PM–12 AM ,Outdoor seating & Takeaway & Dine-in
Future Fusion,718,4.4,Via Pietro Ferrabini. 5. 26900 Lodi LO,45.3208726,9.5089011,Japanese restaurant.Bar.Mediterranean restaurant.Seafood restaurant.Sushi restaurant,Monday:Closed .Tuesday:7 PM–12 AM .Wednesday:7 PM–12 AM .Thursday:7 PM–12 AM .Friday:7 PM–3 AM .Saturday:7 PM–3 AM .Sunday:7 PM–12 AM ,Outdoor seating & Takeaway & Dine-in
Future Fusion,718,4.4,Via Pietro Ferrabini. 5. 26900 Lodi LO,45.3208726,9.5089011,Japanese restaurant.Bar.Mediterranean restaurant.Seafood restaurant.Sushi restaurant,Monday:Closed .Tuesday:7 PM–12 AM .Wednesday:7 PM–12 AM .Thursday:7 PM–12 AM .Friday:7 PM–3 AM .Saturday:7 PM–3 AM .Sunday:7 PM–12 AM ,Outdoor seating & Takeaway & Dine-in
Future Fusion,718,4.4,Via Pietro Ferrabini. 5. 26900 Lodi LO,45.3208726,9.5089011,Japanese restaurant.Bar.Mediterranean restaurant.Seafood restaurant.Sushi restaurant,Monday:Closed .Tuesday:7 PM–12 AM .Wednesday:7 PM–12 AM .Thursday:7 PM–12 AM .Friday:7 PM–3 AM .Saturday:7 PM–3 AM .Sunday:7 PM–12 AM ,Outdoor seating & Takeaway & Dine-in
Future Fusion,718,4.4,Via Pietro Ferrabini. 5. 26900 Lodi LO,45.3208726,9.5089011,Japanese restaurant.Bar.Mediterranean restaurant.Seafood restaurant.Sushi restaurant,Monday:Closed .Tuesday:7 PM–12 AM .Wednesday:7 PM–12 AM .Thursday:7 PM–12 AM .Friday:7 PM–3 AM .Saturday:7 PM–3 AM .Sunday:7 PM–12 AM ,Outdoor seating & Takeaway & Dine-in
Future Fusion,718,4.4,Via Pietro Ferrabini. 5. 26900 Lodi LO,45.3208726,9.5089011,Japanese restaurant.Bar.Mediterranean restaurant.Seafood restaurant.Sushi restaurant,Monday:Closed .Tuesday:7 PM–12 AM .Wednesday:7 PM–12 AM .Thursday:7 PM–12 AM .Friday:7 PM–3 AM .Saturday:7 PM–3 AM .Sunday:7 PM–12 AM ,Outdoor seating & Takeaway & Dine-in
Future Fusion,718,4.4,Via Pietro Ferrabini. 5. 26900 Lodi LO,45.3208726,9.5089011,Japanese restaurant.Bar.Mediterranean restaurant.Seafood restaurant.Sushi restaurant,Monday:Closed .Tuesday:7 PM–12 AM .Wednesday:7 PM–12 AM .Thursday:7 PM–12 AM .Friday:7 PM–3 AM .Saturday:7 PM–3 AM .Sunday:7 PM–12 AM ,Outdoor seating & Takeaway & Dine-in
KM 298,720,4.4,Strada statale 9 al km298 26900. 26900 Lodi LO,45.3046006,9.481463,Pub,Monday:7 AM–3:30 PM .Tuesday:7 AM–3:30 PM & 6 PM–2 AM .Wednesday:7 AM–3:30 PM .Thursday:7 AM–3:30 PM & 6 PM–2 AM .Friday:7 AM–3:30 PM & 6 PM–2 AM .Saturday:6 PM–2 AM .Sunday:Closed ,Outdoor seating & Takeaway & Dine-in & Delivery
Ristorante Pizzeria La Fleur,6,4.3,Via Achille Grandi. 7. 26900 Lodi LO,45.3002143,9.492241,Pizza restaurant.Restaurant,Monday:7–10 PM .Tuesday:6:30–10:30 PM .Wednesday:6:30–10:30 PM .Thursday:6:30–10:30 PM .Friday:6:30–10:30 PM .Saturday:12–2:30 PM .Sunday:12–2:30 PM ,Outdoor seating & Takeaway & Dine-in & Delivery
