name,reviews,rating,fulladdr,latitude,longitude,categories
Anima Restaurant,47,4.5,Via di Casal Bertone. 62/64. 00159 Roma RM,41.8970569,12.5328291,Restaurant Magna
CHEF GIOVANNI PANTALEO,47,4.2,Via delle Rondini. 74. 00169 Roma RM,41.8641489,12.5938841,Italian restaurant.Caterer.Delivery service.E-commerce service.Event planner.Pastry shop.Photographer.Wedding planner.Wedding venue Magna
Bistrot at Roma Luxus Hotel,47,4,Salita del Grillo. 3. 00184 Roma RM,41.8959179,12.487117,Restaurant Magna
Ristorante Pesce Vivo,47,3.9,Piazza Stefano Jacini. 14. 00191 Roma RM,41.9497351,12.465543,Seafood restaurant.Bar.Restaurant Magna
Restauro Portoni Condominiali,48,4.1,Via Locogrande. 4. 00133 Roma RM,41.8246463,12.6473196,Joiner.Art restoration service.Bar restaurant furniture store.Carpenter.Furniture store.Interior designer.Millwork shop.Shop supermarket furniture store Magna
PERI PERI GRILL VIA CASILINA,49,4.8,Via Casilina. 493. 00177 Roma RM,41.8798529,12.5434223,Fast food restaurant Magna
Pizza & Sfizi,49,4.6,Via Filippo Parlatore. 13. 00171 Roma RM,41.8910812,12.5647556,Pizza restaurant Magna
Caiman Bar Enoteca,49,4.5,Via della Rustica. 187. 00155 Roma RM,41.9118741,12.6055567,Wine bar Magna
I Love Poke - Dima Bufalotta,49,3.9,Via della Bufalotta. 548. 00137 Roma RM,41.9583837,12.5490421,Hawaiian restaurant Magna
Alì Babà Roma,50,4.8,Via dei Castani. 238a. 00171 Roma RM,41.8881921,12.5656919,Arab restaurant.Doner kebab restaurant.Shawarma restaurant Magna
SquisiEAT,51,4.6,Via di Torrenova. 171. 00133 Roma RM,41.8757016,12.6190574,Pizza takeaway Magna
Antica Caffetteria Bar Tabacchi,51,4.5,Via Emilio Longoni. 35. 00155 Roma RM,41.8966955,12.6035107,Bar Magna
UnoZeroUno -Cuisine - Pinsa - Wine - Cocktails,51,4.2,Via Amedeo Avogadro. 35. 00146 Roma RM,41.8674479,12.4711708,Restaurant.Italian restaurant Magna
aIQu Roma,52,4.9,Via di Settebagni. 718. 00138 Roma RM,41.9881432,12.5204712,Asian fusion restaurant Magna
La Parioli,52,4.4,Viale Parioli. 28. 00197 Roma RM,41.9243999,12.4906,Pizza restaurant Magna
Las Vegas Cafè Appia - DG Production,52,4.2,Via Appia Nuova. 1279. 00178 Roma RM,41.8120309,12.5736624,Restaurant.Deli.Cafeteria.Tobacco shop.Video arcade Magna
CrustyPizza,53,4.9,Via della Pineta Sacchetti. 432. 00168 Roma RM,41.9249552,12.4259314,Pizza restaurant Magna
New Padel Panda,53,4.2,Via Nomentana. 1070. 00137 Roma RM,41.951795,12.5731344,Restaurant.Fitness center.Padel club Magna
Io Pizzetta Caffetteria,53,4.1,Piazza Oria. 11. 00171 Roma RM,41.8931045,12.5777956,Pizza restaurant Magna
Bar Giulio Cesare | Roma,53,2.9,Viale Giulio Cesare. 225-225 A. 00192 Roma RM,41.9087079,12.456071,Bar.Breakfast restaurant.Small plates restaurant Magna
Ceylon Chef Restaurant,54,4.8,Via Bixio. 11-13. 00185 Roma RM,41.8946586,12.5095829,Sri Lankan restaurant Magna
Abiya Pokè,54,4.3,Via Poggio Bracciolini. 44. 00141 Roma RM,41.9462445,12.5697406,Poke bar Magna
Pizzeria Tavola Calda,54,4.1,Viale Alessandrino. 60. 00172 Roma RM,41.8722168,12.5804076,Pizza restaurant Magna
